,Emissions_from_unresovled_event
344,0.13047895237638746
345,22.585166611288866
346,15.438490101236104
347,49.831248296090266
348,1.5010115708090233
349,10.867374098269432
350,0.3668153558472205
351,7.216358476192353
352,762.0090297576385
353,0.3515373020833331
354,162.88180640277778
355,2.1819928048610935
356,1.5877751019881865
357,2.074384918344441
358,0.028280312263888156
359,4.782613748415262
360,0.9174831396770811
361,67.07735545506208
362,29.47014130833333
363,1.2065772485833293
364,1213.4681749874999
365,27.02641710663541
366,1.667296368650681
367,0.11496903344629016
368,5.737949361679521
369,54.73437675747222
370,1.3156584174998769
371,3.021670977966653
372,6.668909011111035
373,402.9596485708332
374,0.09885504939236099
375,0.05467504207847111
376,7.623026239203469
377,0.5888035050381862
378,1.0320254391770718
379,20.088454566249993
380,0.715162741229165
381,4.802201308626383
382,0.09593770400763721
383,13.203669979785653
384,8.40277850721388
385,0.07473894337083203
386,16.115311617336793
387,0.002422298611111111
388,51.79383640136222
389,12.73160929261709
390,5.2915226389479075
391,5.4744939357214975
392,6.457487570194437
393,1.079896920907637
394,4.860450342360848
395,32.88749419913869
396,4.105618190971856
397,735.0165450203906
398,0.4497385189698994
399,2.3713499116075853
400,74.93572743599611
401,81.1864622058444
402,2.2558660182062438
403,1.0263169141388828
404,17.823456506668677
405,2.8539900105402363
406,428.8695407047443
407,5.3818911233395745
408,47.93253996437822
409,4.216712737179155
410,16.21941966617499
411,9.195236781763874
412,15.713407954494434
413,0.7677195829152691
414,2.1896433699388864
415,0.13738867432916466
416,0.38684177344304854
417,3.505697247760861
418,3.108451666666662
419,0.09416721115485553
420,3.4718581468791574
421,10.267429811079838
422,9.976412717784225
423,0.1587072777243004
424,3.6583169722222175
425,8.899630483478711
426,26.68477166811793
427,4.141797670988881
428,6.301965239961798
429,35.94265420763888
430,97.3254468290109
431,0.1996505784722222
432,1.7756383680555503
433,0.8555697039131912
434,11.849569717516644
435,129.0333852791664
436,10.4282603544618
437,0.7638325945027744
438,0.5783267300611092
439,73.9016417567657
440,0.1595615755972201
441,20.961373358137383
442,217.12240159448174
443,43.58464469335226
444,2.0149483407946738
445,5.505957391281015
446,1.1618098056965263
447,50.35988780129972
448,1.7258606472222178
449,0.19900893055555463
450,1.5836720444444425
451,2.856755720138384
452,6.675236487728618
453,79.2255390097832
454,28.766106713125687
455,6.583663073151371
456,5.814671897495361
457,28.83857277914988
458,20.290420639787108
459,7.856502613092348
460,3.575181430331931
461,0.6060901749548564
462,2.6600097559027613
463,50.816139799204834
464,5.646887593499294
465,10.781396079166665
466,3.430798877430552
467,9.815818810877628
468,37.977212227127715
469,46.40156247361086
470,60.37094511613462
471,57.474588066964166
472,17.24142091072359
473,3.8715916051513792
474,2.3579605902777714
475,9.468439724999788
476,24.4756097591979
477,2.9162217339444414
478,2.750361774608324
479,46.72342460069419
480,2.011393668749744
481,8.078148773886797
482,2.183766776224289
483,7.371236881934017
484,0.3427873090277758
485,169.52436422561794
486,0.16295771458332908
487,11.175642709638884
488,34.807584558881935
489,19.770769920138683
490,0.3517896599041664
491,39.951749497582924
492,2.1320097294354023
493,5.326306191647678
494,3.310750890385409
495,2.828064620348604
496,17.265943649381935
497,4.715034444963185
498,0.895718816958333
499,3.089498328753464
500,1.4321997888254279
501,1.1761399836236057
502,7.025260646724734
503,10.850620817449292
504,12.311079875683317
505,0.7178332669617976
506,8.574205602304856
507,10.7054430155769
508,87.71648768063983
509,2.113687344592356
510,5.462158550014584
511,916.7927326809603
512,1.3152030206736034
513,4.39290070819166
514,1.0184631287874946
515,2.5702082929305314
516,6.215022654767924
517,11.928591027152766
518,251.6537373500665
519,11.458372589463877
520,5.152847727943739
521,1.7026641553157875
522,1.19127837998842
523,7.619844563230547
524,0.9633125631944118
525,1.2815330388888824
526,8.19468932179861
527,1.3977994923673478
528,2.6295944056805487
529,0.5943740049340224
530,1.2183049151513814
531,0.8228358479972132
532,1.7624648649222021
533,3.334941543394437
534,36.4785068217604
535,1.9950431335645813
536,4.7371645073937465
537,2.4196601980972043
538,2.5361852368055464
539,72.27990521167328
540,249.19494986830375
541,6.187210245833324
542,0.1032652195138884
543,18.383567287080528
544,3.936457513888882
545,476.1927916349232
546,6.244318250416645
547,16.131495306978913
548,1.0972799160624975
549,0.8849688447944324
550,1.3448934402775274
551,49.74687899086735
552,26.17004109583332
553,5.498909860827766
554,4.379775185620827
555,1.3601128583333262
556,1.3764906854166603
557,60.24358148504122
558,51.263240658692126
559,6.07838907777777
560,14.762123305438154
561,2.249056745202776
562,28.78129508794731
563,17.095777448012477
564,9.689599638180551
565,3.3713447198256903
566,4.9378822798611095
567,5.415070962013883
568,27.11571129095416
569,3.7412440728194367
570,8.764844143416665
571,0.03769667653888882
572,172.82160331635401
573,5.839572154861103
574,0.0272500601562495
575,26.14340903124961
576,14.113831983872217
577,3.736917209666661
578,0.15610815979305553
579,4.877423515972213
580,7.679839223141654
581,1.832913453683076
582,1510.613388049306
583,168.21675846249988
584,5.220242131924302
585,0.072745154861109
586,1.9411829791665776
587,3.386049833099298
588,3.851859551055554
589,71.21903890475514
590,6.512369031737488
591,18.615846098611037
592,22.518536930161638
593,2.9539102507059902
594,4.657715987499986
595,1.6178312306618035
596,2.9512325514177844
597,6.829457277777773
598,6.615216052083314
599,8.239719555319441
600,553.2414432815021
601,0.3785911352270771
602,8.63049304376388
603,0.8272010944444405
604,0.4659811243055517
605,3.7423743774215206
606,11.172678882972905
607,53.1841416735574
608,1.782251570765962
609,5.746084677505544
610,3.1250471354166547
611,0.8143562053124951
612,16.713297326281236
613,0.2535413416388822
614,3.4868076317062426
615,1.852490818524745
616,12.87718681257846
617,13.366351209111112
618,0.15120207083333334
619,5.499159638194435
620,0.7170362000201362
621,8.881731178972215
622,0.05826670247638686
623,3.878353786166663
624,38.909126342360594
625,0.012129425877082373
626,9.524161007368741
627,2.759001995767352
628,5.244109023706241
629,7.670056321527767
630,3.2200743063611097
631,19.048612745138787
632,6.407277627158851
633,59.01297948967603
634,1.4390105831798596
635,37.80890414992222
636,1.817323890368744
637,0.8570953074736021
638,7.727947770833318
639,4.814126981184702
640,41.45861182574582
641,2.6823291580145656
642,6.165368663097206
643,1.3798136532736076
644,2.2846520138993047
645,3.7249886771076297
646,0.4837293303124937
647,21.39144167602777
648,2.9287747282333205
649,7.19941241020069
650,5.6728815947048545
651,249.3606475548604
652,17.624983165972214
653,1.366027468915971
654,13.992088272884716
655,8.380439353046498
656,12.999380011714573
657,54.7292719967678
658,14.99594604166666
659,97.86074815899063
660,0.0030296505555555396
661,111.20448425833331
662,0.11422813244721895
663,31.55466606270793
664,0.6128987165736044
665,9.907871764209712
666,0.576681995723509
667,0.4660799426659329
668,4.066937561713654
669,2.9260797087409682
670,4.679553700095825
671,0.0007426111111111056
672,6.922755339305378
673,2.307887424321522
674,3.1810151138886775
675,9.259105909989575
676,0.5341105791666666
677,0.7492058487749932
678,0.25764820069444344
679,25.84412959727381
680,4.68870541117637
681,10.002278221456935
682,63.477093538937936
683,5.4001656499999955
684,2.378574758316663
685,1.4864331941854125
686,17.127524967165268
687,3.917501432638888
688,5.935964384345135
689,188.8549525351733
690,0.14114808230763623
691,8.714955043659641
692,134.22948699652756
693,10.990214226083324
694,8.477742767638887
695,4.68720663482569
696,2.480304110558328
697,0.1382080763888888
698,33.93481430277768
699,14.650707194997217
700,60.253735208356495
701,22.160797727138885
702,0.54087365422916
703,5.9204682901499925
704,0.06326684374930298
705,3.247356601320824
706,0.1548946215277777
707,1.6416703486108597
708,9.623284438661093
709,1.886684649228468
710,26.609128271486334
711,438.3734233798612
712,0.3475952270833238
713,3.7038114969025955
714,5.835562085836099
715,2.0534363738472132
716,1.1242792354166637
717,0.5458886895832337
718,10.35617759361458
719,2.821623882552081
720,0.005024273888887882
721,2.55332608501018
722,3.108519406434019
723,67.92914166605662
724,1.5810775736111105
725,6.912105466944442
726,3.0905321429291535
727,1.928294422217979
728,27.084274191190953
729,4.2195235533854145
730,506.6745825152776
731,30.343542077861102
732,47.596508188888635
733,8.469248963312378
734,0.624486758333328
735,5.272347463523608
736,1.658862831885405
737,0.9240401930553666
738,18.53845180754791
739,0.8805868870347155
740,120.3305671905134
741,1.6709021356423561
742,1.0227636166666536
743,4.697973002899297
744,1.8398544952631795
745,67.55192739313237
746,1.9510732034861067
747,0.1934708766118052
748,0.17993767099582988
749,21.256461734027774
750,0.36862447044791047
751,1.2045131373826319
752,8.597183075694442
753,0.6481088446354122
754,316.31702321816107
755,1.1295397327006906
756,0.8162513168611083
757,10.884927878307622
758,2.739888909722207
759,2.9287928833166474
760,5.225941574695821
761,3.816523806116897
762,712.9953121430555
763,4.219967882638882
764,6.253278166776381
765,6.427108842429161
766,0.32558040734953664
767,520.6764296312494
768,15.793734409948149
769,0.31999732013888743
770,10.934643735795131
771,39.513932342953645
772,1.2488541043192982
773,11.475463086504474
774,50.8504717019
775,0.8317401940833311
776,6.967845815030556
777,2.884701834034716
778,20.183376963071986
779,5.079497030502759
780,3.301489619100688
781,2.8602816347173383
782,1.5139676531110977
783,7.319163686861803
784,11.551107663190274
785,40.20289070559722
786,11.46783630424516
787,1.0375747727013807
788,71.07301215555523
789,3.4543452896874873
790,1.1349271288222151
791,3.7250184453472124
792,4.5691485501183005
793,2.4705716352736036
794,9.994986285427078
795,1.5470811291665232
796,1.1863831682611023
797,33.210524050694325
798,1.8779233943999947
799,0.28008351104860874
800,13.132272815749289
801,5.61960588838054
802,1.7015179716701379
803,93.06396246488286
804,5.401777538888621
805,2.305789616594439
806,545.4307096275164
807,0.07288442615624678
808,3.3483228783611025
809,0.698224938522914
810,2.4063403427298584
811,218.0035369493262
812,0.3215115535756937
813,179.80063000410811
814,1.237802488961099
815,28.340653661805554
816,0.9012179915777716
817,0.6546885006944368
818,393.80307095555537
819,36.43642749619737
820,0.6426154409444345
821,5.1360515045138815
822,1.2427187884902693
823,0.3056075756944382
824,1.1902526348291638
825,0.011736335261805512
826,7.547508249618052
827,6.717741590160877
828,22.098746043234673
829,1.0003851876201388
830,11.267797333492855
831,99.31829224930546
832,12.904613864583279
833,2.466053310811106
834,10.72271001297707
835,11.106510915972208
836,5.505701226084008
837,2.4287115944305513
838,101.74070568653387
839,58.18495976967471
840,12.940389189861108
841,13.007627880469423
842,7.571236859027611
843,1.9049510709597197
844,3.665336474938881
845,3.3346417694444446
846,62.50304862136431
847,2.1483880457597153
848,66.92499996645128
849,0.24085363268055363
850,7.737587628894438
851,0.5582046466006924
852,162.87007705036146
853,1.7316341326930507
854,6.641753967360911
855,0.028384416666666648
856,3.9206362152777157
857,1.9350744881495074
858,7.454761468803458
859,4.670880874055449
860,20.71032512019301
861,12.75553114152753
862,59.917069583439726
863,7.304365956474998
864,1.0511263975997946
865,115.90489269420449
866,2.496370793982636
867,0.823621120062496
868,1.7505701942492995
869,1.2551333950479129
870,7.760827377817339
871,3.004042867361103
872,1.930819870829023
873,0.5341105791666666
874,0.6403377534305524
875,5.732974113411617
876,33.293612139343736
877,0.896271021152774
878,1.42484579262222
879,0.2104129866666618
880,2.544709059812476
881,0.0037211209819444026
882,14.82870107430555
883,24.449094632892304
884,0.4431604613187471
885,5.7391877406562415
886,23.391911482939413
887,2.3169229754472114
888,4.6587973335006865
889,3256.9897109374997
890,7.416102587378468
891,0.5290281602305539
892,47.72616235388332
893,29.80899139796105
894,1.154360606211793
895,2.1292319093749916
896,4.674259068641646
897,332.7548431659941
898,26.53345134974652
899,30.82625062578888
900,100.09397075621098
901,0.5016217986111111
902,1.2317265401847168
903,3.1350762138888726
904,28.57091281605
905,222.86511529652756
906,35.25689837893749
907,0.1997026597222222
908,7.115102920010408
909,0.6686997979166598
910,49.231238504860855
911,3.9970158713532284
912,33.128655766864576
913,2.7867602196923555
914,10.73950362708332
915,4.431578076055548
916,50.781062698546734
917,1.3419540159722165
918,10.87522712804444
919,2.6527613476242995
920,1.1663102156840213
921,40.50279786974917
922,2.504609175694442
923,0.027263962511570212
924,4.188487193991637
925,9.973863195598529
926,3.8749561126902745
927,4.230309034722211
928,2.549720497916656
929,3.8570039092972155
930,116.5648978368054
931,8.891477517196519
932,33.778942886280994
933,0.597224097827311
934,4.194848807893046
935,5.426171399389577
936,0.8840870330972215
937,14.14037852435693
938,0.38266321458333324
939,0.5045804313597216
940,0.1574268792430554
941,11.01490756574073
942,4.791730435923599
943,0.025244355555550428
944,1.075305125694406
945,54.25874728055509
946,4.650255818074653
947,65.07020119518985
948,3.0676106291666554
949,1.4333333333333337e-05
950,4.087251860988877
951,1775.6462464897584
952,10.492876151225683
953,11.207622972374992
954,0.6093171199965225
955,26.19153447777777
956,0.08233221249999972
957,1.9001036354666572
958,8.936713032529159
959,0.7247932839284694
960,6.872449121764571
961,3.0683522291666487
962,3.567864892361065
963,157.6020386451493
964,35.808178440277764
965,9.101296330349294
966,2.4981442784722163
967,2.4449149215277166
968,7.969781842929163
969,1.3150636284722195
970,0.1515464927013853
971,3.0261528958333326
972,0.619288828937495
973,157.02650221631376
974,209.859468553283
975,12.279764134179846
976,29.769837844578447
977,17.768198245832796
978,2.312288079013886
979,12.017932439696516
980,14.331346097649991
981,9.371396560416626
982,3.3210388310923595
983,1218.2960124410163
984,0.33846869577916155
985,7.321270360641532
986,381.1558490090274
987,0.1094430541666641
988,4792.588204962004
989,4.651919154872212
990,3.007730416484018
991,10.901786447222165
992,0.022290890038193234
993,0.2822573598444397
994,0.11345117569444298
995,23.395239840025585
996,1.3331098707756905
997,2.535496384027739
998,1.7029758063305527
999,4.4481937811455845
1000,785.7198727956345
1001,6.409713501388884
1002,1.5542996368052968
1003,16.21338518222152
1004,0.11497768145833323
1005,187.4785819124996
1006,3.5859162507463394
1007,765.472341197138
1008,1.5129201145527706
1009,6.4890467412361055
1010,7.665341389265972
1011,12.00051973080138
1012,312.38136344622535
1013,0.9011234514443406
1014,30.840769029599503
1015,15.270994561916654
1016,3.638347072170827
1017,4.508232652301374
1018,6.852853027345135
1019,7.586737327381819
1020,6.248163174249297
1021,8.275006021853898
1022,72.62457912957623
1023,0.22524994202777138
1024,0.3545306263166627
1025,1.0582333243055506
1026,2.5960919899861095
1027,0.005512241666666668
1028,9.88332547914305
1029,3.487866751799992
1030,0.5988468180979014
1031,8.998226142409722
1032,10.297520957966652
1033,0.6776952199979108
1034,3.6545183294458212
1035,1.4793469214951294
1036,10.832376850922202
1037,38.73076946944441
1038,0.011845939909025497
1039,19.581421608756944
1040,8.890866175388888
1041,134.8986106027777
1042,3.6678735100597213
1043,6.342361939023113
1044,0.03862673621458146
1045,3.3043948404895733
1046,1974.2838157516187
1047,0.5308298573148102
1048,1.119160775909703
1049,4.666529502731237
1050,2.826758409027772
1051,835.4803812474483
1052,161.10728617847224
1053,1.0895024923611099
1054,13.875287581064445
1055,10.091285170853451
1056,1.496678099111791
1057,1.8475336664249926
1058,3.3326143538847144
1059,0.9405432729166594
1060,11.650428697534709
1061,9.023418704038185
1062,0.010426676488194385
1063,0.21891294862222122
1064,281.2263214908608
1065,333.8566963899895
1066,14.814989713094425
1067,0.18061323893124653
1068,2.211268913305539
1069,0.5880447049069419
1070,0.0
1071,8.277345418055551
1072,4.324180994566664
1073,678.6888583916665
1074,8.656193638909512
1075,1.6632748929124934
1076,6.1575076516532805
1077,52.85721726845875
1078,0.35227920227499965
1079,0.7993783673611092
1080,626.2249637715279
1081,2.170366240214568
1082,5.959059461771726
1083,0.3657632988333325
1084,2.2869527971562404
1085,1.4021242321611014
1086,2.3808155818291588
1087,50.05889252916621
1088,0.0801530805555555
1089,172.2254023183873
1090,4.193210190729155
1091,0.4845664710868044
1092,0.5044531523131913
1093,25.337223955687495
1094,171.66317522048925
1095,6.122581517340269
1096,6.833690904915267
1097,10.902126849732623
1098,13.283507934722032
1099,1.7759964715374992
1100,1.8005558713423584
1101,30.05841218676792
1102,4.9471837511444345
1103,7.6748015751361045
1104,0.013474475152078697
1105,0.8920251861110805
1106,1.4761495180552888
1107,1.7357667196486095
1108,389.8663898582873
1109,5.941843401461794
1110,0.8452813785367965
1111,33.16328139648882
1112,4.223066484616652
1113,28.985705284118747
1114,3.4131108971770794
1115,1.0245213819374963
1116,5.708612875265959
1117,2.3000363971838413
1118,7.3172740887666565
1119,1.7289396035867455
1120,0.8375652172742976
1121,0.24304232632985381
1122,25.555655507265968
1123,7.920761670451379
1124,0.06017783749999843
1125,0.2754925430812449
1126,1.101755538495122
1127,21.94274854568887
1128,794.346255021934
1129,2.9762163271277693
1130,0.24906299941110902
1131,25.533613993668613
1132,0.23651430806040974
1133,3.8537493563138847
1134,470.50811473958333
1135,3.0807219958590197
1136,0.48626930263888785
1137,0.6770028407201325
1138,0.3125618356236027
1139,10.400880083938883
1140,7.3076904199305535
1141,138.4841759012548
1142,0.2774615465277671
1143,125.39518709986092
1144,50.41668736736083
1145,49.59006788263861
1146,8.311983026884718
1147,4.055160199907867
1148,1.828713784722211
1149,2.5282795069470354
1150,31.617065459410234
1151,1.142430194577777
1152,10.690353059680533
1153,2.103518170377769
1154,3.685802909103899
1155,46.759481501388635
1156,2.0288719173610925
1157,4.451594196593743
1158,3.9272747342541523
1159,6.1936626622534705
1160,579.9464573361222
1161,5.006866588254154
1162,1.7937524166666632
1163,0.0
1164,0.40219038944583185
1165,8.60681689900555
1166,45.24683064704722
1167,1.0492648111249938
1168,13.420104906532632
1169,2.102187548504853
1170,36.14131616799323
1171,0.34498046674093563
1172,332.9515890326389
1173,19.44497452756478
1174,0.7405750302465229
1175,1.0239252263888836
1176,11.267695473746524
1177,1.3805560733108582
1178,2.256934895406243
1179,0.8121609824840241
1180,5.209399680708326
1181,274.1427606069442
1182,1.3498841497881886
1183,0.1862247159722222
1184,17.18977659070624
1185,3.368943093975673
1186,6.9475190965277696
1187,0.2534127650215249
1188,0.8948266797840257
1189,0.6190365977840185
1190,0.5698588854881886
1191,0.35381115204373614
1192,5.664203114032632
1193,1.9890527333333332
1194,134.0045113655324
1195,13.93770329677777
1196,4.197562805931216
1197,1.6866166078861007
1198,195.97074365486088
1199,4.814368335513734
1200,50.01341453194417
1201,9.620838288888883
1202,25.907761167186788
1203,26.74092592794095
1204,13.567319422222221
1205,1.4152957249999925
1206,0.3735505166666666
1207,0.5341105791666666
1208,1.3146728301263817
1209,2.6365829008326194
1210,0.11815569904511458
1211,0.3056823818749992
1212,0.039739416666666666
1213,4.241478515541658
1214,0.04849717708333333
1215,6.435455880052309
1216,1.7373946386569497
1217,22.724086777333216
1218,31.56512411742916
1219,2.8934027777777767e-05
1220,1.1995831826388779
1221,2.466456783958314
1222,4.26343441832499
1223,0.7430103263888781
1224,4.710385581694436
1225,87.39304930026614
1226,6.708952550924291
1227,2.2566571374902633
1228,73.19100726181583
1229,9.176855436103686
1230,302.91511364999997
1231,6.939306314753464
1232,5.068796560110387
1233,0.16949225896318823
1234,0.16612281805555304
1235,202.04420457988593
1236,166.70698715486105
1237,0.210239275
1238,1.2507561809027687
1239,0.16724520514930025
1240,1.1785094762222184
1241,373.64602328036534
1242,1.3724698201455812
1243,0.53421115
1244,256.89487195972185
1245,392.7781795857638
1246,382.0379229500831
1247,0.48552902429791395
1248,0.5076781527777755
1249,0.7020572259722195
1250,1.5609633717083322
1251,0.6485605183632719
1252,0.5342387708333334
1253,2.820966825816663
1254,40.618970188888824
1255,0.3361332529333265
1256,1.2235702580916603
1257,0.11589265336041488
1258,0.7590382365493004
1259,13.558021788888889
1260,19.24692837155056
1261,3.3723409874638395
1262,0.5952593923055477
1263,0.008142435972222186
1264,0.8074731888888746
1265,44.94407657013861
1266,2.2764107319895706
1267,4.539617116658331
1268,71.79105883323057
1269,10.79886102651666
1270,1.6649175534722191
1271,7.52259739166664
1272,0.3731481402777758
1273,169.59657654791658
1274,417.8689128702221
1275,4.869902591541654
1276,18.80336243989511
1277,74.54522501505097
1278,9.070102708255545
1279,11.879095953766663
1280,2.3251633236111
1281,5.61178291165273
1282,5.42551279412291
1283,33.98221903820821
1284,35.407071239442516
1285,5.439922134272209
1286,0.18576570624999364
1287,445.98069965763875
1288,3.323649713647217
1289,1.3694105151152725
1290,6.954363212499987
1291,1.0420265152958317
1292,369.64360083714837
1293,98.4146168787762
1294,11.398853640490957
1295,116.71273780069428
1296,18.143215476285594
1297,7.169053109721722
1298,1.0197173680555547
1299,29.939072952719446
1300,8.96484681313888
1301,46.263810221756934
1302,118.18696442638874
1303,0.9711433360159654
1304,0.12012645367360753
1305,170.31607659791666
1306,3.4133833549277743
1307,0.5338659249381871
1308,0.03222920589930553
1309,49.41013190416639
1310,0.41821504623262556
1311,8.15980038601943
1312,33.79927121891387
1313,99.2477862660144
